query,response
"<Construct>Solve coordinate geometry questions involving ratio/Construct>
<Subject>Sharing in a Ratio/Subject>
<Question>
![A straight line on squared paper. Points P, Q and R lie on this line. The leftmost end of the line is labelled P. If you travel right 4 squares and up 1 square you get to point Q. If you then travel 8 squares right and 2 squares up from Q you reach point R.]() What is the ratio of \( P Q: P R \) ?
</Question>
<Answer>\( 1: 4 \)</Answer>
<Misconception>May have estimated when using ratios with geometry</Misconception>","<Construct>Solve coordinate geometry questions involving ratio</Construct>
<Subject>Sharing in a Ratio</Subject>
<Question>
![A straight line on squared paper. Points A, B and C lie on this line. The leftmost end of the line is labelled A. If you travel right 3 squares and up 2 squares you get to point B. If you then travel 6 squares right and 4 squares up from B you reach point C.]() What is the ratio of \( A B: A C \) ?
</Question>
<Answer>\( 1: 3 \)</Answer>
<Misconception>May have estimated when using ratios with geometry</Misconception>"
"<Construct>Solve coordinate geometry questions involving ratio/Construct>
<Subject>Sharing in a Ratio/Subject>
<Question>
![A straight line on squared paper. Points P, Q and R lie on this line. The leftmost end of the line is labelled P. If you travel right 4 squares and up 1 square you get to point Q. If you then travel 8 squares right and 2 squares up from Q you reach point R.]() What is the ratio of \( P Q: P R \) ?
</Question>
<Answer>\( 1: 2 \)</Answer>
<Misconception>May have estimated when using ratios with geometry</Misconception>","<Construct>Solve coordinate geometry questions involving ratio</Construct>
<Subject>Sharing in a Ratio</Subject>
<Question>
![A triangle with vertices at A (2,0), B (4,3) and C (6,6).]() What is the ratio of \( A B: A C \) ?
</Question>
<Answer>\( 1: 2 \)</Answer>
<Misconception>May have estimated when using ratios with geometry</Misconception>"
"<Construct>Order negative decimals with a different number of digits/Construct>
<Subject>Ordering Negative Numbers/Subject>
<Question>
Which number is closest to zero?
</Question>
<Answer>\( -2.1 \)</Answer>
<Misconception>Does not know how to compare decimal numbers</Misconception>","<Construct>Order negative decimals with a different number of digits</Construct>
<Subject>Ordering Negative Numbers</Subject>
<Question>
Which of the following numbers is greatest?
</Question>
<Answer>\( -0.5 \)</Answer>
<Distractor>\( -0.05 \)</Distractor>
<Distractor>\( -0.50 \)</Distractor>
<Distractor>\( -5.0 \)</Distractor>
<Misconception>Does not know how to compare decimal numbers</Misconception>"
"<Construct>Order negative decimals with a different number of digits/Construct>
<Subject>Ordering Negative Numbers/Subject>
<Question>
Which number is closest to zero?
</Question>
<Answer>\( -2.105 \)</Answer>
<Misconception>Does not know how to compare decimal numbers</Misconception>","<Construct>Order negative decimals with a different number of digits/Construct>
<Subject>Ordering Negative Numbers/Subject>
<Question>
Which of the following numbers is greatest?
</Question>
<Answer>\( -0.005 \)</Answer>
<Distractor>\( -0.05 \)</Distractor>
<Distractor>\( -0.5 \)</Distractor>
<Distractor>\( -5.0 \)</Distractor>"
"<Construct>Round numbers to one decimal place/Construct>
<Subject>Rounding to Decimal Places/Subject>
<Question>
\[
\text { 2426. } 951
\]
What is this number rounded to \( 1 \) decimal place?
</Question>
<Answer>\( 2426.0 \)</Answer>
<Misconception>When rounding up from a 9, does not add one on to the digit to the left</Misconception>","<Construct>Rounding large numbers to the nearest thousand/Construct>
<Subject>Rounding to Nearest Thousand/Subject>
<Question>
What is 43,527 rounded to the nearest thousand?
</Question>
<Answer>43,000</Answer>
<Misconception>When rounding up from a 9, does not add one on to the digit to the left</Misconception>"
"<Construct>Round numbers to one decimal place/Construct>
<Subject>Rounding to Decimal Places/Subject>
<Question>
\[
\text { 2426. } 951
\]
What is this number rounded to \( 1 \) decimal place?
</Question>
<Answer>\( 2426.9 \)</Answer>
<Misconception>Rounds down instead of up</Misconception>","<Construct>Round numbers to one decimal place</Construct>
<Subject>Rounding to Decimal Places</Subject>
<Question>
\[
\text { 9452. } 851
\]
What is this number rounded to \( 1 \) decimal place?
</Question>
<Answer>\( 9452.9 \)</Answer>
<Misconception>Rounds down instead of up</Misconception>
<Distractors>
\( 9452.8 \)
\( 9452.5 \)
\( 9452 \)
</Distractors>"
"<Construct>Round numbers to one decimal place/Construct>
<Subject>Rounding to Decimal Places/Subject>
<Question>
\[
\text { 2426. } 951
\]
What is this number rounded to \( 1 \) decimal place?
</Question>
<Answer>\( 2000 \)</Answer>
<Misconception>Rounds to the wrong degree of accuracy (rounds too little)</Misconception>","<Construct>Rounds to the nearest hundred/Construct>
<Subject>Rounding whole numbers/Subject>
<Question>
What is 847 rounded to the nearest hundred?
</Question>
<Answer>800</Answer>
<Misconception>Rounds to the wrong degree of accuracy (rounds too little)</Misconception>"
"<Construct>Raise an integer to a positive non-unit fraction power/Construct>
<Subject>Laws of Indices/Subject>
<Question>
\( (27)^{\frac{4}{3}}=? \)
</Question>
<Answer>\( 36 \)</Answer>
<Misconception>Multiplies by the index</Misconception>","<Construct>Raise an integer to a positive non-unit fraction power/Construct>
<Subject>Laws of Indices/Subject>
<Question>
\( (64)^{\frac{3}{2}}=? \)
</Question>
<Answer>\( 16 \)</Answer>
<Distractors>\( 512 \), \( 4096 \), \( 2048 \)</Distractors>
<Misconception>Multiplies by the index</Misconception>"
"<Construct>Raise an integer to a positive non-unit fraction power/Construct>
<Subject>Laws of Indices/Subject>
<Question>
\( (27)^{\frac{4}{3}}=? \)
</Question>
<Answer>\( 20.25 \)</Answer>
<Misconception>Assumes the fractional index denotes the root and power the other way around</Misconception>","<Construct>Raise an integer to a positive non-unit fraction power/Construct>
<Subject>Laws of Indices/Subject>
<Question>
\( (16)^{\frac{3}{4}}=? \)
</Question>
<Answer>\( 8 \)</Answer>
<Misconception>Assumes the fractional index denotes the root and power the other way around</Misconception>"
"<Construct>Raise an integer to a positive non-unit fraction power/Construct>
<Subject>Laws of Indices/Subject>
<Question>
\( (27)^{\frac{4}{3}}=? \)
</Question>
<Answer>\( 12 \)</Answer>
<Misconception>Assumes they multiply by the numerator of fractional index</Misconception>","<Construct>Raise an integer to a positive non-unit fraction power/Construct>
<Subject>Laws of Indices/Subject>
<Question>
\( (8)^{\frac{3}{2}}=? \)
</Question>
<Answer>\( 4 \)</Answer>
<Misconception>Assumes they multiply by the numerator of fractional index</Misconception>"
"<Construct>Calculate the mean as an average from a list of data/Construct>
<Subject>Averages (mean, median, mode) from a List of Data/Subject>
<Question>
What is the mean of the following numbers?

\[
1,4,7,9,9
\]
</Question>
<Answer>\( 7 \)</Answer>
<Misconception>When asked for the mean of a list of data, gives the median</Misconception>","<Construct>Calculate the mean as an average from a list of data/Construct>
<Subject>Averages (mean, median, mode) from a List of Data/Subject>
<Question>
What is the mean of the following numbers?

\[
2,4,6,8,10
\]
</Question>
<Answer>\( 6 \)</Answer>
<Distractors>
\( 4 \)
\( 6 \)
\( 8 \)
</Distractors>
<Misconception>When asked for the mean of a list of data, gives the median</Misconception>"
"<Construct>Calculate the mean as an average from a list of data/Construct>
<Subject>Averages (mean, median, mode) from a List of Data/Subject>
<Question>
What is the mean of the following numbers?

\[
1,4,7,9,9
\]
</Question>
<Answer>\( 9 \)</Answer>
<Misconception>When asked for the mean of a list of data, gives the mode</Misconception>","<Construct>Calculate the mean as an average from a list of data</Construct>
<Subject>Averages (mean, median, mode) from a List of Data</Subject>
<Question>
What is the mean of the following numbers?

\[
2,5,5,8,10
\]
</Question>
<Answer>\( 6 \)</Answer>
<Distractor1>\( 5 \)</Distractor1>
<Distractor2>\( 2 \)</Distractor2>
<Distractor3>\( 10 \)</Distractor3>
<Misconception>When asked for the mean of a list of data, gives the mode</Misconception>"
"<Construct>Calculate the mean as an average from a list of data/Construct>
<Subject>Averages (mean, median, mode) from a List of Data/Subject>
<Question>
What is the mean of the following numbers?

\[
1,4,7,9,9
\]
</Question>
<Answer>\( 30 \)</Answer>
<Misconception>When calculating the mean from a list of data, adds up the numbers but does not divide</Misconception>","<Construct>Calculate the mean as an average from a list of data/Construct>
<Subject>Averages (mean, median, mode) from a List of Data/Subject>
<Question>
What is the mean of the following numbers?

\[
2,5,8,11,14
\]
</Question>
<Answer>\( 40 \)</Answer>
<Misconception>When calculating the mean from a list of data, adds up the numbers but does not divide</Misconception>"
"<Construct>Solve two-step linear equations, with the variable on one side, involving positive fractions/Construct>
<Subject>Linear Equations/Subject>
<Question>
Solve the equation:
\(
\frac{t-3}{2}=\frac{1}{8}
\)
</Question>
<Answer>\( t=6 \frac{1}{4} \)</Answer>
<Misconception>Adds or subtracts from numerator first when solving an equation with a fraction</Misconception>","<Construct>Solve two-step linear equations, with the variable on one side, involving positive fractions</Construct>
<Subject>Linear Equations</Subject>
<Question>
Solve the equation:
\(
\frac{x+2}{3}=\frac{2}{5}
\)
</Question>
<Answer>\( x=-\frac{2}{5} \)</Answer>
<Misconception>Adds or subtracts from numerator first when solving an equation with a fraction</Misconception>"
"<Construct>Solve two-step linear equations, with the variable on one side, involving positive fractions/Construct>
<Subject>Linear Equations/Subject>
<Question>
Solve the equation:
\(
\frac{t-3}{2}=\frac{1}{8}
\)
</Question>
<Answer>\( t=1 \)</Answer>
<Misconception>When adding an integer to a fraction, thinks you add the integer to the numerator</Misconception>","<Construct>Solve two-step linear equations, with the variable on one side, involving positive fractions</Construct>
<Subject>Linear Equations</Subject>
<Question>
Solve the equation:
\(
\frac{x+2}{4}=\frac{3}{8}
\)
</Question>
<Answer>\( x=1 \)</Answer>
<Misconception>When adding an integer to a fraction, thinks you add the integer to the numerator</Misconception>"
