query,response
"<Construct>Expand two brackets with linear terms in the form (ax + b)(cx + d)/Construct>
<Subject>Expanding Double Brackets/Subject>
<Question>
Alison is expanding these two brackets.

What should she get when she multiplies the two terms indicated by the arrows? ![The two brackets are (5p-4)(2p-3). The arrows are pointing at the 5p in the first bracket and the -3 in the second bracket.]()
</Question>
<Answer>\( +2 p \)</Answer>
<Misconception>Adds instead of multiplying when expanding bracket</Misconception>","<Construct>Expand two brackets with linear terms in the form (ax + b)(cx + d)</Construct>
<Subject>Expanding Double Brackets</Subject>
<Question>
Sam is expanding these two brackets.

What should he get when he multiplies the two terms indicated by the arrows? ![The two brackets are (3x+2)(x-5). The arrows are pointing at the 3x in the first bracket and the -5 in the second bracket.]()
</Question>
<Answer>\( -15x \)</Answer>
<Misconception>Adds instead of multiplying when expanding bracket</Misconception>"
"<Construct>Multiply a decimal by an integer/Construct>
<Subject>Multiplying and Dividing with Decimals/Subject>
<Question>
Work out:
\[
0.3 \times 12
\]
</Question>
<Answer>\( 36 \)</Answer>
<Misconception>When multiplying decimals, ignores place value and just multiplies the digits</Misconception>","<Construct>Multiply a decimal by an integer</Construct>
<Subject>Multiplying and Dividing with Decimals</Subject>
<Question>
Work out:
\[
0.4 \times 15
\]
</Question>
<Answer>\( 60 \)</Answer>
<Distractor>\( 6 \)</Distractor>
<Distractor>\( 54 \)</Distractor>
<Distractor>\( 51 \)</Distractor>
<Misconception>When multiplying decimals, ignores place value and just multiplies the digits</Misconception>"
"<Construct>Multiply a decimal by an integer/Construct>
<Subject>Multiplying and Dividing with Decimals/Subject>
<Question>
Work out:
\[
0.3 \times 12
\]
</Question>
<Answer>\( 0.36 \)</Answer>
<Misconception>When multiplying a decimal less than 1 by an integer, gives an answer 10 times smaller than it should be</Misconception>","<Construct>Multiply a decimal by an integer</Construct>
<Subject>Multiplying and Dividing with Decimals</Subject>
<Question>
Work out:
\[
0.5 \times 15
\]
</Question>
<Answer>\( 7.5 \)</Answer>
<Distractors>
\( 0.075 \)
\( 0.75 \)
\( 75 \)
</Distractors>
<Misconception>When multiplying a decimal less than 1 by an integer, gives an answer 10 times smaller than it should be</Misconception>"
"<Construct>Multiply a decimal by an integer/Construct>
<Subject>Multiplying and Dividing with Decimals/Subject>
<Question>
Work out:
\[
0.3 \times 12
\]
</Question>
<Answer>\( 0.036 \)</Answer>
<Misconception>When multiplying a decimal less than 1 by an integer, gives an answer 100 times smaller than it should be</Misconception>","<Construct>Multiply a decimal by an integer</Construct>
<Subject>Multiplying and Dividing with Decimals</Subject>
<Question>
Work out:
\[
0.4 \times 15
\]
</Question>
<Answer>\( 6 \)</Answer>
<Misconception>When multiplying a decimal less than 1 by an integer, gives an answer 100 times smaller than it should be</Misconception>"
"<Construct>Factorise a quadratic expression in the form x² + bx + c/Construct>
<Subject>Factorising into a Double Bracket/Subject>
<Question>
Factorise \( x^{2}+15 x+36 \) Factorise \( x^{2}+15 x+36 \)
</Question>
<Answer>\( (x+4)(x+9) \) \( (x+4)(x+9) \)</Answer>
<Misconception>Believes that when factorising a quadratic, they can choose any two numbers that multiply to give the constant</Misconception>","<Construct>Factorise a quadratic expression in the form x² + bx + c</Construct>
<Subject>Factorising into a Double Bracket</Subject>
<Question>
Factorise \( x^{2}+10 x+24 \) 
</Question>
<Answer>\( (x+4)(x+6) \)</Answer>
<Distractors>\( (x+2)(x+12) \), \( (x+1)(x+24) \), \( (x+3)(x+8) \)</Distractors>"
"<Construct>Factorise a quadratic expression in the form x² + bx + c/Construct>
<Subject>Factorising into a Double Bracket/Subject>
<Question>
Factorise \( x^{2}+15 x+36 \) Factorise \( x^{2}+15 x+36 \)
</Question>
<Answer>\( (x+1)(x+36) \) \( (x+1)(x+36) \)</Answer>
<Misconception>Believes that when factorising a quadratic, they can choose any two numbers that multiply to give the constant</Misconception>","<Construct>Factorise a quadratic expression in the form x² + bx + c</Construct>
<Subject>Factorising into a Double Bracket</Subject>
<Question>
Factorise \( x^{2}+13 x+40 \)
</Question>
<Answer>\( (x+1)(x+40) \)</Answer>
<Misconception>Believes that when factorising a quadratic, they can choose any two numbers that multiply to give the constant</Misconception>"
"<Construct>Factorise a quadratic expression in the form x² + bx + c/Construct>
<Subject>Factorising into a Double Bracket/Subject>
<Question>
Factorise \( x^{2}+15 x+36 \) Factorise \( x^{2}+15 x+36 \)
</Question>
<Answer>\( (x+7)(x+18) \) \( (x+7)(x+18) \)</Answer>
<Misconception>Believes that when factorising a quadratic, they can choose any two numbers that add to give the coefficient of x</Misconception>","<Construct>Factorise a quadratic expression in the form x² + bx + c</Construct>
<Subject>Factorising into a Double Bracket</Subject>
<Question>
Factorise \( x^{2}+13 x+42 \)
</Question>
<Answer>\( (x+6)(x+7) \)</Answer>
<Distractors>\( (x+1)(x+42) \) \( (x+2)(x+21) \) \( (x+14)(x+3) \)</Distractors>"
"<Construct>Identify a kite from a description of the properties/Construct>
<Subject>Properties of Polygons/Subject>
<Question>
Which of the following quadrilaterals could not be classified as a kite?
</Question>
<Answer>Square</Answer>
<Misconception>Does not recognise the properties of a kite</Misconception>","<Construct>Identify a parallelogram from a description of the properties</Construct>
<Subject>Properties of Polygons</Subject>
<Question>
Which of the following quadrilaterals could not be classified as a parallelogram?
</Question>
<Answer>Rhombus</Answer>
<Misconception>Does not recognise the properties of a kite</Misconception>"
"<Construct>Identify a kite from a description of the properties/Construct>
<Subject>Properties of Polygons/Subject>
<Question>
Which of the following quadrilaterals could not be classified as a kite?
</Question>
<Answer>Rhombus</Answer>
<Misconception>Does not recognise the properties of a kite</Misconception>","<Construct>Identify a parallelogram from a description of the properties</Construct>
<Subject>Properties of Polygons</Subject>
<Question>
Which of the following quadrilaterals could not be classified as a parallelogram?
</Question>
<Answer>Trapezium</Answer>
<Misconception>Does not recognise the properties of a kite</Misconception>"
"<Construct>Identify a kite from a description of the properties/Construct>
<Subject>Properties of Polygons/Subject>
<Question>
Which of the following quadrilaterals could not be classified as a kite?
</Question>
<Answer>None of them are kites</Answer>
<Misconception>Does not believe a shape can have two correct names e.g. rectangle and parallelogram</Misconception>","<Construct>Identify a rhombus from a description of the properties</Construct>
<Subject>Properties of Polygons</Subject>
<Question>
Which of the following quadrilaterals could not be classified as a rhombus?
</Question>
<Answer>None of them are rhombuses</Answer>
<Misconception>Does not believe a shape can have two correct names e.g. rectangle and parallelogram</Misconception>"
"<Construct>Identify the number of degrees in fractions of a turn/Construct>
<Subject>Measuring Angles/Subject>
<Question>
How many degrees are there in \( 1 \frac{1}{4} \) full turns?
</Question>
<Answer>\( 385^{\circ} \)</Answer>
<Misconception>Assumes a 1/4 of a whole is 25</Misconception>","<Construct>Identify the number of degrees in fractions of a turn</Construct>
<Subject>Measuring Angles</Subject>
<Question>
How many degrees are there in \( 2 \frac{3}{4} \) full turns?
</Question>
<Answer>\( 990^{\circ} \)</Answer>
<Distractor1>\( 675^{\circ} \)</Distractor1>
<Distractor2>\( 730^{\circ} \)</Distractor2>
<Distractor3>\( 825^{\circ} \)</Distractor3>
<Misconception>Assumes a 1/4 of a whole is 25</Misconception>"
"<Construct>Identify the number of degrees in fractions of a turn/Construct>
<Subject>Measuring Angles/Subject>
<Question>
How many degrees are there in \( 1 \frac{1}{4} \) full turns?
</Question>
<Answer>\( 125^{\circ} \)</Answer>
<Misconception>Believes there are 100 degrees in a full turn</Misconception>","<Construct>Identify the number of degrees in fractions of a turn</Construct>
<Subject>Measuring Angles</Subject>
<Question>
How many degrees are there in \( 2 \frac{1}{2} \) full turns?
</Question>
<Answer>\( 450^{\circ} \)</Answer>
<Misconception>Believes there are 100 degrees in a full turn</Misconception>"
"<Construct>Find a negative reciprocal/Construct>
<Subject>Perpendicular Lines/Subject>
<Question>
\( \frac{2}{5} \times \star=-1 \) What should replace the star?
</Question>
<Answer>\( -\frac{2}{5} \)</Answer>
<Misconception>When solving a problem that requires an inverse operation (e.g. missing number problems), does the original operation</Misconception>","<Construct>Find a negative reciprocal</Construct>
<Subject>Perpendicular Lines</Subject>
<Question>
\( \frac{3}{4} \times \star=-1 \) What should replace the star?
</Question>
<Answer>\( -\frac{3}{4} \)</Answer>
<Misconception>When solving a problem that requires an inverse operation (e.g. missing number problems), does the original operation</Misconception>"
"<Construct>Round non-integers to the nearest 10/Construct>
<Subject>Rounding to the Nearest Whole (10, 100, etc)/Subject>
<Question>
What is \( \mathbf{9 9 9 . 9 9 9} \) rounded to the nearest ten?
</Question>
<Answer>\( 990 \)</Answer>
<Misconception>Rounds down instead of up</Misconception>","<Construct>Rounding non-integers to the nearest 10</Construct>
<Subject>Rounding to the Nearest Whole (10, 100, etc)</Subject>
<Question>
What is \( \mathbf{4 4 4 . 9 9 9} \) rounded to the nearest ten?
</Question>
<Answer>\( 450 \)</Answer>
<Misconception>Rounds down instead of up</Misconception>"
"<Construct>Round non-integers to the nearest 10/Construct>
<Subject>Rounding to the Nearest Whole (10, 100, etc)/Subject>
<Question>
What is \( \mathbf{9 9 9 . 9 9 9} \) rounded to the nearest ten?
</Question>
<Answer>\( 100 \)</Answer>
<Misconception>When rounding up from a 9, does not add one on to the digit to the left</Misconception>","<Construct>Rounding non-integers to the nearest 100/Construct>
<Subject>Rounding to the Nearest Whole (10, 100, etc)/Subject>
<Question>
What is \( 9 9 9 . 9 9 \) rounded to the nearest hundred?
</Question>
<Answer>\( 1000 \)</Answer>
<Misconception>When rounding up from a 9, does not add one on to the digit to the left</Misconception>"
"<Construct>Round non-integers to the nearest 10/Construct>
<Subject>Rounding to the Nearest Whole (10, 100, etc)/Subject>
<Question>
What is \( \mathbf{9 9 9 . 9 9 9} \) rounded to the nearest ten?
</Question>
<Answer>\( 900 \)</Answer>
<Misconception>Rounds down instead of up</Misconception>","<Construct>Round non-integers to the nearest 10</Construct>
<Subject>Rounding to the Nearest Whole (10, 100, etc)</Subject>
<Question>
What is \( \mathbf{8 9 9 . 9 9 9} \) rounded to the nearest ten?
</Question>
<Answer>\( 900 \)</Answer>
<Misconception>Rounds down instead of up</Misconception>
<Distractor1>\( 890 \)</Distractor1>
<Distractor2>\( 899 \)</Distractor2>
<Distractor3>\( 800 \)</Distractor3>"
"<Construct>Add proper fractions with different denominators where one is a multiple of the other/Construct>
<Subject>Adding and Subtracting Fractions/Subject>
<Question>
Calculate:
\(
\frac{2}{9}+\frac{1}{3}
\)
</Question>
<Answer>\( \frac{3}{12} \)</Answer>
<Misconception>When adding fractions, adds the numerators and denominators</Misconception>","<Construct>Add proper fractions with different denominators where one is a multiple of the other</Construct>
<Subject>Adding and Subtracting Fractions</Subject>
<Question>
Calculate:
\(
\frac{3}{12}+\frac{2}{4}
\)
</Question>
<Answer>\( \frac{5}{16} \)</Answer>
<Misconception>When adding fractions, adds the numerators and denominators</Misconception>"
